domain,salePriceUsd,saleDate,venue,tld,category,wordCount,charLength,year,sourceSection,source
Public.com,900000,8/14/24,Pvt Sale,.com,brand,1,6,2021,all_extensions,DNJournal
GoBet.com,850000,1/8/21,Rick Schwartz,.com,finance,2,5,2021,all_extensions,DNJournal
Tattoo.com,812000,5/12/21,RightOfTheDot,.com,brand,1,6,2021,all_extensions,DNJournal
Ava.com,792000,8/4/21,GoDaddy,.com,short,1,3,2021,all_extensions,DNJournal
Poker.net,750000,3/31/21,NameExperts/ HQBrokerage/A.J. Kelly,.net,finance,1,5,2021,all_extensions,DNJournal
LiveWire.com,632500,8/4/21,GoDaddy,.com,brand,2,8,2021,all_extensions,DNJournal
IZ.com,625000,4/28/21,QEIP,.com,short,1,2,2021,all_extensions,DNJournal
ZeroCarbon.com,600000,10/24/21,Private Sale/ Broker: Edward Smeu,.com,brand,2,10,2021,all_extensions,DNJournal
Lender.com,550000,12/22/21,Brandforce,.com,brand,1,6,2021,all_extensions,DNJournal
Wolf.com,550000,5/12/21,Pvt Sale,.com,short,1,4,2021,all_extensions,DNJournal
Kyte.com,550000,8/27/25,Pvt Sale,.com,short,1,4,2021,all_extensions,DNJournal
Able.com,542500,9/1/21,Morgan Linton,.com,short,1,4,2021,all_extensions,DNJournal
Blade.com,503000,3/17/21,Pvt Sale,.com,brand,1,5,2021,all_extensions,DNJournal
NIF.com,450000,10/24/21,Pvt Sale,.com,short,1,3,2021,all_extensions,DNJournal
EGT.com,450000,9/1/21,Shane Kinsch,.com,short,1,3,2021,all_extensions,DNJournal
ZAG.com,450000,2/3/21,Sedo,.com,short,1,3,2021,all_extensions,DNJournal
James.com,440000,5/12/21,(BTC) DomainBooth,.com,brand,1,5,2021,all_extensions,DNJournal
Snappy.com,415000,5/12/21,GetYourDomain/ GoDaddy,.com,tech,1,6,2021,all_extensions,DNJournal
Overview.com,400000,11/26/21,LegalBrandMarketing,.com,brand,1,8,2021,all_extensions,DNJournal
WorldClass.com,400000,8/18/21,LegalBrandMarketing,.com,brand,2,10,2021,all_extensions,DNJournal
FTA.com,400000,3/17/21,Shane Kinsch,.com,short,1,3,2021,all_extensions,DNJournal
Steam.com,390560,7/7/21,GoDaddy,.com,brand,1,5,2021,all_extensions,DNJournal
Session.com,385000,5/29/24,Pvt Sale,.com,tech,1,7,2021,all_extensions,DNJournal
TBC.com,375000,11/10/21,Pvt Sale,.com,short,1,3,2021,all_extensions,DNJournal
Arbitrage.com,350000,7/23/25,Saw.com,.com,brand,1,9,2021,all_extensions,DNJournal
Pays.com,350000,1/7/22,Sedo,.com,finance,1,4,2021,all_extensions,DNJournal
Portugal.com,350000,11/10/21,Sedo,.com,geo,1,8,2021,all_extensions,DNJournal
Velvet.com,350000,7/21/21,Pvt Sale,.com,health,1,6,2021,all_extensions,DNJournal
Yachts.com,350000,7/7/21,Pvt Sale,.com,brand,1,6,2021,all_extensions,DNJournal
Bico.com,350000,5/12/21,Shane Kinsch,.com,short,1,4,2021,all_extensions,DNJournal
Exclusive.com,350000,3/31/21,GoDaddy,.com,brand,1,9,2021,all_extensions,DNJournal
Arizona.com,350000,2/17/21,VIP Brokerage,.com,geo,1,7,2021,all_extensions,DNJournal
Monero.com,316250,8/4/21,GoDaddy,.com,brand,1,6,2021,all_extensions,DNJournal
Binance.ae,300000,11/26/21,Sedo,.ae,brand,1,7,2021,all_extensions,DNJournal
ETH.co,300000,5/26/21,MagnumDomains,.co,crypto,1,3,2021,all_extensions,DNJournal
Badger.com,300000,3/17/21,Pvt Sale,.com,brand,1,6,2021,all_extensions,DNJournal
Maxima.com,295000,10/13/21,Dubai Domains/ BrandBucket,.com,brand,1,6,2021,all_extensions,DNJournal
Bowman.com,281000,8/18/21,Pvt Sale,.com,brand,1,6,2021,all_extensions,DNJournal
WeShare.com,280000,7/7/21,GoDaddy,.com,brand,2,7,2021,all_extensions,DNJournal
Important.com,270000,6/9/21,Pvt Sale,.com,brand,1,9,2021,all_extensions,DNJournal
Canadian.com,269000,10/13/21,DomainName.com/ Uniregistry,.com,brand,1,8,2021,all_extensions,DNJournal
Laced.com,250000,11/10/21,Sedo,.com,brand,1,5,2021,all_extensions,DNJournal
FollowUp.com,250000,7/21/21,Pvt Sale,.com,brand,2,8,2021,all_extensions,DNJournal
Mint.io,230000,11/26/21,Park.io,.io,short,1,4,2021,all_extensions,DNJournal
Triple.com,220000,2/17/21,Sedo,.com,brand,1,6,2021,all_extensions,DNJournal
Arriba.com,200000,12/8/21,DomainSource/ Sedo,.com,brand,1,6,2021,all_extensions,DNJournal
Bodo.com,200000,3/31/21,GoDaddy,.com,short,1,4,2021,all_extensions,DNJournal
Let.com,200000,3/31/21,DomainBooth,.com,short,1,3,2021,all_extensions,DNJournal
HTTPS.com,197000,3/31/21,GoDaddy,.com,brand,1,5,2021,all_extensions,DNJournal
RVsForSale.com,194213,7/7/21,PrimeLoyalty,.com,commerce,3,10,2021,all_extensions,DNJournal
CopyMarkets.com,181500,5/12/21,Sedo,.com,commerce,2,11,2021,all_extensions,DNJournal
eCommerce.de,180880,6/23/21,Sedo,.de,commerce,2,9,2021,all_extensions,DNJournal
BetU.com,180000,9/29/21,James Booth/Squadhelp,.com,finance,2,4,2021,all_extensions,DNJournal
ExchangeRates.com,180000,5/12/21,RightOfTheDot,.com,brand,2,13,2021,all_extensions,DNJournal
Listing.com,180000,3/31/21,DomainBooth,.com,brand,1,7,2021,all_extensions,DNJournal
SmartWallet.com,175000,9/15/21,Pvt Sale,.com,crypto,2,11,2021,all_extensions,DNJournal
Bookstore.com,175000,6/23/21,PerfectName,.com,education,1,9,2021,all_extensions,DNJournal
Metaverse.io,175000,3/17/21,MediaOptions,.io,crypto,1,9,2021,all_extensions,DNJournal
Unchained.com,174999,8/4/21,GoDaddy,.com,ai,1,9,2021,all_extensions,DNJournal
Dealmaker.com,168000,8/4/21,Pvt Sale,.com,commerce,1,9,2021,all_extensions,DNJournal
Link.co,162000,4/14/21,Sedo,.co,short,1,4,2021,all_extensions,DNJournal
FSM.com,161719,4/14/21,PerfectName/Afternic,.com,short,1,3,2021,all_extensions,DNJournal
Fume.com,160000,9/29/21,Sedo,.com,short,1,4,2021,all_extensions,DNJournal
Scottish.com,155000,4/28/21,Garry Chernoff/Afternic,.com,brand,1,8,2021,all_extensions,DNJournal
Thoughtful.com,150000,7/23/25,Saw.com,.com,brand,1,10,2021,all_extensions,DNJournal
Joyy.com,150000,7/23/25,Saw.com,.com,short,1,4,2021,all_extensions,DNJournal
Chronic.com,150000,11/10/21,James Booth,.com,brand,1,7,2021,all_extensions,DNJournal
CGD.com,150000,3/17/21,GoDaddy,.com,short,1,3,2021,all_extensions,DNJournal
Cluster.com,150000,3/17/21,Pvt Sale,.com,brand,1,7,2021,all_extensions,DNJournal
Skates.com,150000,3/17/21,GoDaddy,.com,brand,1,6,2021,all_extensions,DNJournal
Mules.com,150000,3/3/21,Uniregistry,.com,brand,1,5,2021,all_extensions,DNJournal
eShop.com,148134,4/14/21,NameJet/SnapNames,.com,commerce,2,5,2021,all_extensions,DNJournal
Skweezer.net,144000,7/7/21,GoDaddy,.net,brand,1,8,2021,all_extensions,DNJournal
BTC365.com,143480,7/7/21,GoDaddy,.com,crypto,1,6,2021,all_extensions,DNJournal
On.de,140240,7/7/21,Sedo,.de,short,1,2,2021,all_extensions,DNJournal
Licium.com,140000,7/23/25,Saw.com,.com,brand,1,6,2021,all_extensions,DNJournal
LinkTree.com,138000,3/31/21,GoDaddy,.com,brand,2,8,2021,all_extensions,DNJournal
Cope.com,138000,3/17/21,PerfectName,.com,short,1,4,2021,all_extensions,DNJournal
VIV.com,129375,6/23/21,PerfectName,.com,short,1,3,2021,all_extensions,DNJournal
Nutun.com,125000,1/7/22,Sedo,.com,brand,1,5,2021,all_extensions,DNJournal
Cows.com,125000,6/9/21,Sedo,.com,short,1,4,2021,all_extensions,DNJournal
ExpiredDomains.com,125000,4/14/21,NameMarket.com,.com,ai,2,14,2021,all_extensions,DNJournal
ClearStreet.com,125000,3/31/21,GoDaddy,.com,brand,2,11,2021,all_extensions,DNJournal
Ledger.io,120000,6/23/21,Afternic/Domainofy,.io,brand,1,6,2021,cctld,DNJournal
Porn.co,120000,3/17/21,DomainBooth,.co,short,1,4,2021,cctld,DNJournal
ETH.cm,113000,1/7/22,DomainHacks.com,.cm,crypto,1,3,2021,cctld,DNJournal
B.et,100000,6/23/31,DomainHacks,.et,short,1,1,2021,cctld,DNJournal
Meta.io,100000,3/31/21,Pvt Sale,.io,short,1,4,2021,cctld,DNJournal
Avatar.io,89999,5/12/21,Pvt Sale,.io,brand,1,6,2021,cctld,DNJournal
Factory.io,88000,11/26/21,Park.io,.io,brand,1,7,2021,cctld,DNJournal
Ruby.io,88000,5/12/21,Pvt Sale,.io,short,1,4,2021,cctld,DNJournal
Own.co,87750,7/7/21,GoDaddy,.co,short,1,3,2021,cctld,DNJournal
Hire.bg,85428,1/7/22,Sedo,.bg,short,1,4,2021,cctld,DNJournal
Kitchen.co,84000,2/17/21,Sedo,.co,brand,1,7,2021,cctld,DNJournal
Invest.ae,75000,9/15/21,Sedo,.ae,finance,1,6,2021,cctld,DNJournal
Versus.co,75000,7/7/21,GritBrokerage,.co,brand,1,6,2021,cctld,DNJournal
Dabble.com.au,75000,1/21/21,Vortel Advanced Systems/GoDaddy,.com.au,brand,1,6,2021,cctld,DNJournal
GP.de,70210,9/15/21,Sedo,.de,short,1,2,2021,cctld,DNJournal
Bright.cn,66000,8/4/21,GoDaddy,.cn,brand,1,6,2021,cctld,DNJournal
UM.co,65450,3/17/21,Sedo,.co,short,1,2,2021,cctld,DNJournal
Boxing.io,65000,4/28/21,MrPremium.com,.io,brand,1,6,2021,cctld,DNJournal
UX.co,62500,3/17/21,GoDaddy,.co,short,1,2,2021,cctld,DNJournal
Flash.tv,60000,3/31/21,Pvt Sale,.tv,brand,1,5,2021,cctld,DNJournal
Flow.me,58080,1/21/21,Sedo,.me,short,1,4,2021,cctld,DNJournal
100.co,55500,8/4/21,GoDaddy,.co,short,1,3,2021,cctld,DNJournal
Cap.io,55000,11/26/21,Sedo,.io,short,1,3,2021,cctld,DNJournal
Balancer.fi,55000,5/26/21,Sedo,.fi,brand,1,8,2021,cctld,DNJournal
Twelve.co,54000,1/7/22,"GritBrokerage/ Morgan Linton 7/721 34. tie HardFork.co $50,000 Sedo",.co,brand,1,6,2021,cctld,DNJournal
HardFork.co,50000,1/7/22,Sedo,.co,brand,2,8,2021,cctld,DNJournal
Rare.co,50000,9/15/21,Sedo,.co,short,1,4,2021,cctld,DNJournal
Samur.ai,50000,7/7/21,Sedo,.ai,brand,1,5,2021,cctld,DNJournal
Swap.io,50000,3/17/21,Sedo,.io,short,1,4,2021,cctld,DNJournal
Domain.io,50000,2/3/21,MrPremium.com,.io,ai,1,6,2021,cctld,DNJournal
Skin.io,49999,3/17/21,Park.io,.io,health,1,4,2021,cctld,DNJournal
ETH.gg,49995,4/14/21,Media Code LLC,.gg,crypto,1,3,2021,cctld,DNJournal
Rabbit.io,48888,5/12/21,Pvt Sale,.io,brand,1,6,2021,cctld,DNJournal
Stake.co.uk,48650,6/23/21,Sedo,.co.uk,finance,1,5,2021,cctld,DNJournal
Credit.de,48000,4/28/21,Sedo,.de,brand,1,6,2021,cctld,DNJournal
Grundsteuerwert.de,48000,4/14/21,GoDaddy,.de,brand,1,15,2021,cctld,DNJournal
Chuck.io,46250,5/26/21,LegalBrandMarketing,.io,brand,1,5,2021,cctld,DNJournal
U.fr,45189,1/7/21,Sedo,.fr,short,1,1,2021,cctld,DNJournal
DAO.co,45000,1/7/21,Sedo,.co,short,1,3,2021,cctld,DNJournal
Club.io,45000,5/12/21,DomainBooth,.io,short,1,4,2021,cctld,DNJournal
Growth.ai,45000,3/31/21,GoDaddy,.ai,brand,1,6,2021,cctld,DNJournal
Surgery.tv,45000,1/8/21,Blue String Ventures,.tv,brand,1,7,2021,cctld,DNJournal
Sound.de,37800,4/28/21,Sedo,.de,brand,1,5,2021,cctld,DNJournal
Wilhelmus.nl,36600,6/9/21,Sedo,.nl,brand,1,9,2021,cctld,DNJournal
Promi.de,36000,4/28/21,Sedo,.de,brand,1,5,2021,cctld,DNJournal
Ofertas.es,35700,3/17/21,Sedo,.es,brand,1,7,2021,cctld,DNJournal
JE.de,35400,3/31/21,Sedo,.de,short,1,2,2021,cctld,DNJournal
Novo.co,35000,11/10/21,Epik,.co,short,1,4,2021,cctld,DNJournal
Mill.co,35000,9/29/21,Sedo,.co,short,1,4,2021,cctld,DNJournal
Portfolio.io,35000,9/15/21,Sedo,.io,tech,1,9,2021,cctld,DNJournal
Buy.co,35000,7/21/21,Sedo,.co,commerce,1,3,2021,cctld,DNJournal
Vue.io,35000,7/21/21,Sedo,.io,short,1,3,2021,cctld,DNJournal
Noticias.tv,35000,4/28/21,Uniregistry/Afternic,.tv,brand,1,8,2021,cctld,DNJournal
Teach.io,35000,3/17/21,MrPremium.com,.io,brand,1,5,2021,cctld,DNJournal
Rely.co.uk,35000,3/3/21,Nidoma,.co.uk,short,1,4,2021,cctld,DNJournal
Mad.io,34800,4/28/21,Sedo,.io,short,1,3,2021,cctld,DNJournal
Regal.co,33250,12/22/21,Sedo,.co,brand,1,5,2021,cctld,DNJournal
Cargo.co,33000,4/28/21,Sedo,.co,brand,1,5,2021,cctld,DNJournal
Pie.co,32000,4/28/21,Sedo,.co,short,1,3,2021,cctld,DNJournal
Alpha.co.uk,32000,4/14/21,BuyDomainNames.co.uk/ GoDaddy,.co.uk,brand,1,5,2021,cctld,DNJournal
Menu.co.uk,31050,10/24/21,BuyDomainNames.co.uk,.co.uk,short,1,4,2021,cctld,DNJournal
Tree.io,30000,9/15/21,MrPremium.com,.io,short,1,4,2021,cctld,DNJournal
Links.to,30000,8/4/21,Sedo,.to,brand,1,5,2021,cctld,DNJournal
HAE.co,30000,6/9/21,MagnumDomains,.co,short,1,3,2021,cctld,DNJournal
Imtoken.cn,30000,6/9/21,Sedo,.cn,crypto,1,7,2021,cctld,DNJournal
JD.de,30000,4/28/21,Sedo,.de,short,1,2,2021,cctld,DNJournal
UTN.de,30000,4/28/21,Sedo,.de,short,1,3,2021,cctld,DNJournal
Peach.tv,30000,3/31/21,GoDaddy,.tv,brand,1,5,2021,cctld,DNJournal
Board.ai,29750,8/4/21,Sedo,.ai,brand,1,5,2021,cctld,DNJournal
Condizionatore.it,29750,6/23/21,Sedo,.it,tech,1,14,2021,cctld,DNJournal
HTM.de,29036,5/26/21,Sedo,.de,short,1,3,2021,cctld,DNJournal
O-Office.de,29000,10/24/21,Sedo,.de,brand,2,8,2021,cctld,DNJournal
Polly.io,28888,2/17/21,Park.io,.io,brand,1,5,2021,cctld,DNJournal
ESN.co.uk,28200,5/12/21,SamCharles.com,.co.uk,short,1,3,2021,cctld,DNJournal
BCC.co.uk,27600,7/7/21,Sedo,.co.uk,short,1,3,2021,cctld,DNJournal
Evolution.io,27500,5/12/21,MrPremium.com,.io,tech,1,9,2021,cctld,DNJournal
PetNet.io,26725,6/23/21,NameJet,.io,brand,2,6,2021,cctld,DNJournal
Termine.de,25620,1/8/21,Sedo,.de,brand,1,7,2021,cctld,DNJournal
IT.kz,25000,11/10/21,Pvt Sale,.kz,short,1,2,2021,cctld,DNJournal
Joyful.co,25000,11/10/21,Epik,.co,brand,1,6,2021,cctld,DNJournal
Optimize.io,25000,10/24/21,Sedo,.io,brand,1,8,2021,cctld,DNJournal
Amaze.co,25000,10/13/21,Sedo,.co,brand,1,5,2021,cctld,DNJournal
Streamer.com.au,25000,9/15/21,Sedo,.com.au,brand,1,8,2021,cctld,DNJournal
Prelude.co,25000,7/7/21,GritBrokerage,.co,brand,1,7,2021,cctld,DNJournal
T.gl,25000,6/9/21,Sedo,.gl,short,1,1,2021,cctld,DNJournal
YH.io,25000,5/12/21,Park.io,.io,short,1,2,2021,cctld,DNJournal
Palm.io,25000,3/31/21,Pvt Sale,.io,short,1,4,2021,cctld,DNJournal
Sentry.co,24450,3/17/21,TriadDomains,.co,brand,1,6,2021,cctld,DNJournal
e-Commerce.de,24276,4/28/21,Sedo,.de,commerce,2,10,2021,cctld,DNJournal
GartenCenter.de,24200,3/3/21,Sedo,.de,brand,2,12,2021,cctld,DNJournal
Kaffeemaschinen.de,24000,4/28/21,Sedo,.de,brand,1,15,2021,cctld,DNJournal
Flitterwochen.de,24000,2/3/21,Sedo,.de,brand,1,13,2021,cctld,DNJournal
Alex.net,85000,8/4/21,GoDaddy,.net,short,1,4,2021,non_com_gtld,DNJournal
Clean.org,80000,7/7/21,GritBrokerage,.org,brand,1,5,2021,non_com_gtld,DNJournal
Quest.xyz,69888,9/9/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Bright.org,60000,3/31/21,GoDaddy,.org,brand,1,6,2021,non_com_gtld,DNJournal
PatientsRights.org,59888,8/1/21,GoDaddy,.org,brand,2,14,2021,non_com_gtld,DNJournal
TAU.net,55000,8/1/21,GoDaddy,.net,short,1,3,2021,non_com_gtld,DNJournal
Organizations.org,52500,5/12/21,RightOfTheDot,.org,tech,1,13,2021,non_com_gtld,DNJournal
Alliance.xyz,50000,11/26/21,DNGear,.xyz,brand,1,8,2021,non_com_gtld,DNJournal
ETH.website,50000,10/13/21,Sedo,.website,crypto,1,3,2021,non_com_gtld,DNJournal
SmartContracts.org,50000,8/18/21,Media Code LLC,.org,brand,2,14,2021,non_com_gtld,DNJournal
PTSD.org,50000,6/9/21,Sedo,.org,short,1,4,2021,non_com_gtld,DNJournal
ETH.paris,50000,11/10/21,DomainSmoke/ DAN.com,.paris,crypto,1,3,2021,non_com_gtld,DNJournal
Nomad.xyz,49000,12/8/21,Hypernames.co,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Psilocybin.org,49000,4/14/21,Sedo,.org,brand,1,10,2021,non_com_gtld,DNJournal
UWW.org,47000,3/3/21,Uniregistry,.org,short,1,3,2021,non_com_gtld,DNJournal
Hookup.app,45000,1/7/22,Brandforce,.app,brand,1,6,2021,non_com_gtld,DNJournal
ETH.green,45000,11/26/21,Dynadot,.green,crypto,1,3,2021,non_com_gtld,DNJournal
Bit.cloud,45000,9/1/21,Nidoma,.cloud,short,1,3,2021,non_com_gtld,DNJournal
MetaAvatars.net,43700,10/13/21,DAN,.net,brand,2,11,2021,non_com_gtld,DNJournal
WP.cloud,40000,3/31/21,Nidoma,.cloud,short,1,2,2021,non_com_gtld,DNJournal
M.community,38888,12/8/21,Sedo,.community,short,1,1,2021,non_com_gtld,DNJournal
Collective.xyz,37000,12/8/21,DNGear,.xyz,brand,1,10,2021,non_com_gtld,DNJournal
EditPad.org,36300,1/21/21,Sedo,.org,brand,2,7,2021,non_com_gtld,DNJournal
MetaDating.net,35000,10/24/21,Sedo,.net,brand,2,10,2021,non_com_gtld,DNJournal
Squid.xyz,34888,11/10/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
ShopLocal.org,32000,11/10/21,Sedo,.org,commerce,2,9,2021,non_com_gtld,DNJournal
ETH.black,30000,12/22/21,Dynadot,.black,crypto,1,3,2021,non_com_gtld,DNJournal
ETH.pink,30000,12/22/21,Dynadot,.pink,crypto,1,3,2021,non_com_gtld,DNJournal
MetaFB.net,30000,10/24/21,Sedo,.net,brand,2,6,2021,non_com_gtld,DNJournal
MetaRooms.net,30000,9/29/21,Sedo,.net,brand,2,9,2021,non_com_gtld,DNJournal
Drop.xyz,30000,7/21/21,Pvt Sale,.xyz,short,1,4,2021,non_com_gtld,DNJournal
Agora.xyz,27888,9/29/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Flip.xyz,27888,9/15/21,Sedo,.xyz,short,1,4,2021,non_com_gtld,DNJournal
MetaFB.org,27088,12/8/21,Sedo,.org,brand,2,6,2021,non_com_gtld,DNJournal
Me.tube,25000,1/7/22,Sedo,.tube,short,1,2,2021,non_com_gtld,DNJournal
Yeti.net,25000,10/13/21,Sedo,.net,short,1,4,2021,non_com_gtld,DNJournal
Doge.net,25000,5/26/21,Tweeted.com,.net,short,1,4,2021,non_com_gtld,DNJournal
M.chat,25000,3/31/21,Sedo,.chat,short,1,1,2021,non_com_gtld,DNJournal
NMF.org,25000,1/21/21,Sedo,.org,short,1,3,2021,non_com_gtld,DNJournal
Offers.bet,23800,8/4/21,Pvt Sale,.bet,brand,1,6,2021,non_com_gtld,DNJournal
Celestia.org,23400,4/28/21,Sedo,.org,brand,1,8,2021,non_com_gtld,DNJournal
IN.club,22500,12/22/21,GoDaddy,.club,short,1,2,2021,non_com_gtld,DNJournal
Sonik.net,22500,8/4/21,Sedo,.net,brand,1,5,2021,non_com_gtld,DNJournal
Siren.xyz,22310,11/26/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
A.company,22000,4/14/21,Dynadot,.company,short,1,1,2021,non_com_gtld,DNJournal
Share.net,21889,6/23/21,NameJet,.net,brand,1,5,2021,non_com_gtld,DNJournal
Genesis.xyz,21399,5/12/21,DNGear,.xyz,brand,1,7,2021,non_com_gtld,DNJournal
MathGames.org,20000,1/7/22,Sedo,.org,brand,2,9,2021,non_com_gtld,DNJournal
Dust.xyz,20000,12/8/21,Sedo,.xyz,short,1,4,2021,non_com_gtld,DNJournal
Coin.news,20000,9/29/21,Sedo,.news,short,1,4,2021,non_com_gtld,DNJournal
Metaverse.one,20000,8/4/21,DomainNameCloud,.one,crypto,1,9,2021,non_com_gtld,DNJournal
UI.link,20000,7/21/21,Sedo,.link,short,1,2,2021,non_com_gtld,DNJournal
Sin.net,20000,2/3/21,Sedo,.net,short,1,3,2021,non_com_gtld,DNJournal
Crypto.chat,19900,3/31/21,Sedo,.chat,crypto,1,6,2021,non_com_gtld,DNJournal
Heir.xyz,19888,1/7/22,Swetha.xyz,.xyz,short,1,4,2021,non_com_gtld,DNJournal
Ante.xyz,19888,12/22/21,DNGear/Afternic,.xyz,short,1,4,2021,non_com_gtld,DNJournal
Cameo.xyz,19888,12/22/21,DNGear/Afternic,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Dragonfly.xyz,19888,12/8/21,DNGear,.xyz,brand,1,9,2021,non_com_gtld,DNJournal
Runway.xyz,19888,11/26/21,DNGear,.xyz,brand,1,6,2021,non_com_gtld,DNJournal
Power.pro,19888,10/24/21,DNGear,.pro,brand,1,5,2021,non_com_gtld,DNJournal
Creator.xyz,19888,9/29/21,DNGear,.xyz,brand,1,7,2021,non_com_gtld,DNJournal
Guild.xyz,19888,9/29/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Loot.xyz,19888,9/29/21,DNGear,.xyz,short,1,4,2021,non_com_gtld,DNJournal
Optics.xyz,19888,9/29/21,DNGear,.xyz,brand,1,6,2021,non_com_gtld,DNJournal
Backer.org,19040,10/13/21,Sedo,.org,brand,1,6,2021,non_com_gtld,DNJournal
bel.shop,18150,1/21/21,Sedo,.shop,short,1,3,2021,non_com_gtld,DNJournal
Myst.net,18000,10/13/21,DAN,.net,short,1,4,2021,non_com_gtld,DNJournal
Carbon.network,18000,7/7/21,Sedo,.network,brand,1,6,2021,non_com_gtld,DNJournal
JDI.org,18000,4/14/21,Sedo,.org,short,1,3,2021,non_com_gtld,DNJournal
C114.net,17500,10/13/21,SnapNames,.net,short,1,4,2021,non_com_gtld,DNJournal
VD.net,16800,11/26/21,Sedo,.net,short,1,2,2021,non_com_gtld,DNJournal
Miss.xxx,16680,8/4/21,Sedo,.xxx,short,1,4,2021,non_com_gtld,DNJournal
OKRehab.org,16529,6/23/21,SnapNames,.org,health,1,7,2021,non_com_gtld,DNJournal
LearnNC.org,16505,1/21/21,SnapNames,.org,education,2,7,2021,non_com_gtld,DNJournal
Gates.org,16000,8/4/21,Sedo,.org,brand,1,5,2021,non_com_gtld,DNJournal
CQAIMH.org,16000,6/23/21,NameJet,.org,ai,1,6,2021,non_com_gtld,DNJournal
ELA.net,15051,4/28/21,Sedo,.net,short,1,3,2021,non_com_gtld,DNJournal
Daybreak.studio,15000,1/7/22,Sedo,.studio,brand,1,8,2021,non_com_gtld,DNJournal
Tiptop.xyz,15000,1/7/22,Swetha.xyz,.xyz,brand,1,6,2021,non_com_gtld,DNJournal
Leader.net,15000,8/4/21,Sedo,.net,brand,1,6,2021,non_com_gtld,DNJournal
Vale.net,15000,3/31/21,Sedo,.net,short,1,4,2021,non_com_gtld,DNJournal
Limitless.net,15000,2/3/21,Sedo,.net,brand,1,9,2021,non_com_gtld,DNJournal
Auto.biz,14900,5/12/21,Sedo,.biz,short,1,4,2021,non_com_gtld,DNJournal
Fractional.xyz,14888,1/7/22,Swetha.xyz,.xyz,tech,1,10,2021,non_com_gtld,DNJournal
Revolve.xyz,14888,1/7/22,Swetha.xyz,.xyz,brand,1,7,2021,non_com_gtld,DNJournal
Daylight.xyz,14888,12/22/21,DNGear/Dan.com,.xyz,brand,1,8,2021,non_com_gtld,DNJournal
Embed.xyz,14888,11/26/21,DNGear,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
Common.xyz,14888,9/29/21,DNGear,.xyz,brand,1,6,2021,non_com_gtld,DNJournal
Mercator.net,14888,3/31/21,Namoxy/GoDaddy,.net,brand,1,8,2021,non_com_gtld,DNJournal
YAT.net,14866,4/14/21,Sedo,.net,short,1,3,2021,non_com_gtld,DNJournal
RWR.org,14500,9/15/21,Sedo,.org,short,1,3,2021,non_com_gtld,DNJournal
ETH.digital,14199,11/26/21,Dynadot,.digital,crypto,1,3,2021,non_com_gtld,DNJournal
eSourceResearch.org,14000,1/21/21,NameJet,.org,brand,3,15,2021,non_com_gtld,DNJournal
Dogecoin.org,13700,1/21/21,Sedo,.org,brand,1,8,2021,non_com_gtld,DNJournal
Monkey.app,13000,1/7/22,Brandforce,.app,brand,1,6,2021,non_com_gtld,DNJournal
Wilde.xyz,13000,12/22/21,DNGear/Afternic,.xyz,brand,1,5,2021,non_com_gtld,DNJournal
RL.org,13000,2/3/21,Clubhouse,.org,short,1,2,2021,non_com_gtld,DNJournal
